Frame	Phase
39939	CalotTriangleDissection
39940	CalotTriangleDissection
39941	CalotTriangleDissection
39942	CalotTriangleDissection
39943	CalotTriangleDissection
39944	CalotTriangleDissection
39945	CalotTriangleDissection
39946	CalotTriangleDissection
39947	CalotTriangleDissection
39948	CalotTriangleDissection
39949	CalotTriangleDissection
39950	CalotTriangleDissection
39951	CalotTriangleDissection
39952	CalotTriangleDissection
39953	CalotTriangleDissection
39954	CalotTriangleDissection
39955	CalotTriangleDissection
39956	CalotTriangleDissection
39957	CalotTriangleDissection
39958	CalotTriangleDissection
39959	CalotTriangleDissection
39960	CalotTriangleDissection
39961	CalotTriangleDissection
39962	CalotTriangleDissection
39963	CalotTriangleDissection
39964	CalotTriangleDissection
39965	CalotTriangleDissection
39966	CalotTriangleDissection
39967	CalotTriangleDissection
39968	CalotTriangleDissection
39969	CalotTriangleDissection
39970	CalotTriangleDissection
39971	CalotTriangleDissection
39972	CalotTriangleDissection
39973	CalotTriangleDissection
39974	CalotTriangleDissection
39975	CalotTriangleDissection
39976	CalotTriangleDissection
39977	CalotTriangleDissection
39978	CalotTriangleDissection
39979	CalotTriangleDissection
39980	CalotTriangleDissection
39981	CalotTriangleDissection
39982	CalotTriangleDissection
39983	CalotTriangleDissection
39984	CalotTriangleDissection
39985	CalotTriangleDissection
39986	CalotTriangleDissection
39987	CalotTriangleDissection
39988	CalotTriangleDissection
39989	CalotTriangleDissection
39990	CalotTriangleDissection
39991	CalotTriangleDissection
39992	CalotTriangleDissection
39993	CalotTriangleDissection
39994	CalotTriangleDissection
39995	CalotTriangleDissection
39996	CalotTriangleDissection
39997	CalotTriangleDissection
39998	CalotTriangleDissection
39999	CalotTriangleDissection
40000	CalotTriangleDissection
40001	CalotTriangleDissection
40002	CalotTriangleDissection
40003	CalotTriangleDissection
40004	CalotTriangleDissection
40005	CalotTriangleDissection
40006	CalotTriangleDissection
40007	CalotTriangleDissection
40008	CalotTriangleDissection
40009	CalotTriangleDissection
40010	CalotTriangleDissection
40011	CalotTriangleDissection
40012	CalotTriangleDissection
40013	CalotTriangleDissection
40014	CalotTriangleDissection
40015	CalotTriangleDissection
40016	CalotTriangleDissection
40017	CalotTriangleDissection
40018	CalotTriangleDissection
40019	CalotTriangleDissection
40020	CalotTriangleDissection
40021	CalotTriangleDissection
40022	CalotTriangleDissection
40023	CalotTriangleDissection
40024	CalotTriangleDissection
40025	CalotTriangleDissection
40026	CalotTriangleDissection
40027	CalotTriangleDissection
40028	CalotTriangleDissection
40029	CalotTriangleDissection
40030	CalotTriangleDissection
40031	CalotTriangleDissection
40032	CalotTriangleDissection
40033	CalotTriangleDissection
40034	CalotTriangleDissection
40035	CalotTriangleDissection
40036	CalotTriangleDissection
40037	CalotTriangleDissection
40038	CalotTriangleDissection
40039	CalotTriangleDissection
40040	CalotTriangleDissection
40041	CalotTriangleDissection
40042	CalotTriangleDissection
40043	CalotTriangleDissection
40044	CalotTriangleDissection
40045	CalotTriangleDissection
40046	CalotTriangleDissection
40047	CalotTriangleDissection
40048	CalotTriangleDissection
40049	CalotTriangleDissection
40050	CalotTriangleDissection
40051	CalotTriangleDissection
40052	CalotTriangleDissection
40053	CalotTriangleDissection
40054	CalotTriangleDissection
40055	CalotTriangleDissection
40056	CalotTriangleDissection
40057	CalotTriangleDissection
40058	CalotTriangleDissection
40059	CalotTriangleDissection
40060	CalotTriangleDissection
40061	CalotTriangleDissection
40062	CalotTriangleDissection
40063	CalotTriangleDissection
40064	CalotTriangleDissection
40065	CalotTriangleDissection
40066	CalotTriangleDissection
40067	CalotTriangleDissection
40068	CalotTriangleDissection
40069	CalotTriangleDissection
40070	CalotTriangleDissection
40071	CalotTriangleDissection
40072	CalotTriangleDissection
40073	CalotTriangleDissection
40074	CalotTriangleDissection
40075	CalotTriangleDissection
40076	CalotTriangleDissection
40077	CalotTriangleDissection
40078	CalotTriangleDissection
40079	CalotTriangleDissection
40080	CalotTriangleDissection
40081	CalotTriangleDissection
40082	CalotTriangleDissection
40083	CalotTriangleDissection
40084	CalotTriangleDissection
40085	CalotTriangleDissection
40086	CalotTriangleDissection
40087	CalotTriangleDissection
40088	CalotTriangleDissection
40089	CalotTriangleDissection
40090	CalotTriangleDissection
40091	CalotTriangleDissection
40092	CalotTriangleDissection
40093	CalotTriangleDissection
40094	CalotTriangleDissection
40095	CalotTriangleDissection
40096	CalotTriangleDissection
40097	CalotTriangleDissection
40098	CalotTriangleDissection
40099	CalotTriangleDissection
40100	CalotTriangleDissection
40101	CalotTriangleDissection
40102	CalotTriangleDissection
40103	CalotTriangleDissection
40104	CalotTriangleDissection
40105	CalotTriangleDissection
40106	CalotTriangleDissection
40107	CalotTriangleDissection
40108	CalotTriangleDissection
40109	CalotTriangleDissection
40110	CalotTriangleDissection
40111	CalotTriangleDissection
40112	CalotTriangleDissection
40113	CalotTriangleDissection
40114	CalotTriangleDissection
40115	CalotTriangleDissection
40116	CalotTriangleDissection
40117	CalotTriangleDissection
40118	CalotTriangleDissection
40119	CalotTriangleDissection
40120	CalotTriangleDissection
40121	CalotTriangleDissection
40122	CalotTriangleDissection
40123	CalotTriangleDissection
40124	CalotTriangleDissection
40125	CalotTriangleDissection
40126	CalotTriangleDissection
40127	CalotTriangleDissection
40128	CalotTriangleDissection
40129	CalotTriangleDissection
40130	CalotTriangleDissection
40131	CalotTriangleDissection
40132	CalotTriangleDissection
40133	CalotTriangleDissection
40134	CalotTriangleDissection
40135	CalotTriangleDissection
40136	CalotTriangleDissection
40137	CalotTriangleDissection
40138	CalotTriangleDissection
40139	CalotTriangleDissection
40140	CalotTriangleDissection
40141	CalotTriangleDissection
40142	CalotTriangleDissection
40143	CalotTriangleDissection
40144	CalotTriangleDissection
40145	CalotTriangleDissection
40146	CalotTriangleDissection
40147	CalotTriangleDissection
40148	CalotTriangleDissection
40149	CalotTriangleDissection
40150	CalotTriangleDissection
40151	CalotTriangleDissection
40152	CalotTriangleDissection
40153	CalotTriangleDissection
40154	CalotTriangleDissection
40155	CalotTriangleDissection
40156	CalotTriangleDissection
40157	CalotTriangleDissection
40158	CalotTriangleDissection
40159	CalotTriangleDissection
40160	CalotTriangleDissection
40161	CalotTriangleDissection
40162	CalotTriangleDissection
40163	CalotTriangleDissection
40164	CalotTriangleDissection
40165	CalotTriangleDissection
40166	CalotTriangleDissection
40167	CalotTriangleDissection
40168	CalotTriangleDissection
40169	CalotTriangleDissection
40170	CalotTriangleDissection
40171	CalotTriangleDissection
40172	CalotTriangleDissection
40173	CalotTriangleDissection
40174	CalotTriangleDissection
40175	CalotTriangleDissection
40176	CalotTriangleDissection
40177	CalotTriangleDissection
40178	CalotTriangleDissection
40179	CalotTriangleDissection
40180	CalotTriangleDissection
40181	CalotTriangleDissection
40182	CalotTriangleDissection
40183	CalotTriangleDissection
40184	CalotTriangleDissection
40185	CalotTriangleDissection
40186	CalotTriangleDissection
40187	CalotTriangleDissection
40188	CalotTriangleDissection
40189	CalotTriangleDissection
40190	CalotTriangleDissection
40191	CalotTriangleDissection
40192	CalotTriangleDissection
40193	CalotTriangleDissection
40194	CalotTriangleDissection
40195	CalotTriangleDissection
40196	CalotTriangleDissection
40197	CalotTriangleDissection
40198	CalotTriangleDissection
40199	CalotTriangleDissection
40200	CalotTriangleDissection
40201	CalotTriangleDissection
40202	CalotTriangleDissection
40203	CalotTriangleDissection
40204	CalotTriangleDissection
40205	CalotTriangleDissection
40206	CalotTriangleDissection
40207	CalotTriangleDissection
40208	CalotTriangleDissection
40209	CalotTriangleDissection
40210	CalotTriangleDissection
40211	CalotTriangleDissection
40212	CalotTriangleDissection
40213	CalotTriangleDissection
40214	CalotTriangleDissection
40215	CalotTriangleDissection
40216	CalotTriangleDissection
40217	CalotTriangleDissection
40218	CalotTriangleDissection
40219	CalotTriangleDissection
40220	CalotTriangleDissection
40221	CalotTriangleDissection
40222	CalotTriangleDissection
40223	CalotTriangleDissection
40224	CalotTriangleDissection
40225	CalotTriangleDissection
40226	CalotTriangleDissection
40227	CalotTriangleDissection
40228	CalotTriangleDissection
40229	CalotTriangleDissection
40230	CalotTriangleDissection
40231	CalotTriangleDissection
40232	CalotTriangleDissection
40233	CalotTriangleDissection
40234	CalotTriangleDissection
40235	CalotTriangleDissection
40236	CalotTriangleDissection
40237	CalotTriangleDissection
40238	CalotTriangleDissection
40239	CalotTriangleDissection
40240	CalotTriangleDissection
40241	CalotTriangleDissection
40242	CalotTriangleDissection
40243	CalotTriangleDissection
40244	CalotTriangleDissection
40245	CalotTriangleDissection
40246	CalotTriangleDissection
40247	CalotTriangleDissection
40248	CalotTriangleDissection
40249	CalotTriangleDissection
40250	CalotTriangleDissection
40251	CalotTriangleDissection
40252	CalotTriangleDissection
40253	CalotTriangleDissection
40254	CalotTriangleDissection
40255	CalotTriangleDissection
40256	CalotTriangleDissection
40257	CalotTriangleDissection
40258	CalotTriangleDissection
40259	CalotTriangleDissection
40260	CalotTriangleDissection
40261	CalotTriangleDissection
40262	CalotTriangleDissection
40263	CalotTriangleDissection
40264	CalotTriangleDissection
40265	CalotTriangleDissection
40266	CalotTriangleDissection
40267	CalotTriangleDissection
40268	CalotTriangleDissection
40269	CalotTriangleDissection
40270	CalotTriangleDissection
40271	CalotTriangleDissection
40272	CalotTriangleDissection
40273	CalotTriangleDissection
40274	CalotTriangleDissection
40275	CalotTriangleDissection
40276	CalotTriangleDissection
40277	CalotTriangleDissection
40278	CalotTriangleDissection
40279	CalotTriangleDissection
40280	CalotTriangleDissection
40281	CalotTriangleDissection
40282	CalotTriangleDissection
40283	CalotTriangleDissection
40284	CalotTriangleDissection
40285	CalotTriangleDissection
40286	CalotTriangleDissection
40287	CalotTriangleDissection
40288	CalotTriangleDissection
40289	CalotTriangleDissection
40290	CalotTriangleDissection
40291	CalotTriangleDissection
40292	CalotTriangleDissection
40293	CalotTriangleDissection
40294	CalotTriangleDissection
40295	CalotTriangleDissection
40296	CalotTriangleDissection
40297	CalotTriangleDissection
40298	CalotTriangleDissection
40299	CalotTriangleDissection
40300	CalotTriangleDissection
40301	CalotTriangleDissection
40302	CalotTriangleDissection
40303	CalotTriangleDissection
40304	CalotTriangleDissection
40305	CalotTriangleDissection
40306	CalotTriangleDissection
40307	CalotTriangleDissection
40308	CalotTriangleDissection
40309	CalotTriangleDissection
40310	CalotTriangleDissection
40311	CalotTriangleDissection
40312	CalotTriangleDissection
40313	CalotTriangleDissection
40314	CalotTriangleDissection
40315	CalotTriangleDissection
40316	CalotTriangleDissection
40317	CalotTriangleDissection
40318	CalotTriangleDissection
40319	CalotTriangleDissection
40320	CalotTriangleDissection
40321	CalotTriangleDissection
40322	CalotTriangleDissection
40323	CalotTriangleDissection
40324	CalotTriangleDissection
40325	CalotTriangleDissection
40326	CalotTriangleDissection
40327	CalotTriangleDissection
40328	CalotTriangleDissection
40329	CalotTriangleDissection
40330	CalotTriangleDissection
40331	CalotTriangleDissection
40332	CalotTriangleDissection
40333	CalotTriangleDissection
40334	CalotTriangleDissection
40335	CalotTriangleDissection
40336	CalotTriangleDissection
40337	CalotTriangleDissection
40338	CalotTriangleDissection
40339	CalotTriangleDissection
40340	CalotTriangleDissection
40341	CalotTriangleDissection
40342	CalotTriangleDissection
40343	CalotTriangleDissection
40344	CalotTriangleDissection
40345	CalotTriangleDissection
40346	CalotTriangleDissection
40347	CalotTriangleDissection
40348	CalotTriangleDissection
40349	CalotTriangleDissection
40350	CalotTriangleDissection
40351	CalotTriangleDissection
40352	CalotTriangleDissection
40353	CalotTriangleDissection
40354	CalotTriangleDissection
40355	CalotTriangleDissection
40356	CalotTriangleDissection
40357	CalotTriangleDissection
40358	CalotTriangleDissection
40359	CalotTriangleDissection
40360	CalotTriangleDissection
40361	CalotTriangleDissection
40362	CalotTriangleDissection
40363	CalotTriangleDissection
40364	CalotTriangleDissection
40365	CalotTriangleDissection
40366	CalotTriangleDissection
40367	CalotTriangleDissection
40368	CalotTriangleDissection
40369	CalotTriangleDissection
40370	CalotTriangleDissection
40371	CalotTriangleDissection
40372	CalotTriangleDissection
40373	CalotTriangleDissection
40374	CalotTriangleDissection
40375	CalotTriangleDissection
40376	CalotTriangleDissection
40377	CalotTriangleDissection
40378	CalotTriangleDissection
40379	CalotTriangleDissection
40380	CalotTriangleDissection
40381	CalotTriangleDissection
40382	CalotTriangleDissection
40383	CalotTriangleDissection
40384	CalotTriangleDissection
40385	CalotTriangleDissection
40386	CalotTriangleDissection
40387	CalotTriangleDissection
40388	CalotTriangleDissection
40389	CalotTriangleDissection
40390	CalotTriangleDissection
40391	CalotTriangleDissection
40392	CalotTriangleDissection
40393	CalotTriangleDissection
40394	CalotTriangleDissection
40395	CalotTriangleDissection
40396	CalotTriangleDissection
40397	CalotTriangleDissection
40398	CalotTriangleDissection
40399	CalotTriangleDissection
40400	CalotTriangleDissection
40401	CalotTriangleDissection
40402	CalotTriangleDissection
40403	CalotTriangleDissection
40404	CalotTriangleDissection
40405	CalotTriangleDissection
40406	CalotTriangleDissection
40407	CalotTriangleDissection
40408	CalotTriangleDissection
40409	CalotTriangleDissection
40410	CalotTriangleDissection
40411	CalotTriangleDissection
40412	CalotTriangleDissection
40413	CalotTriangleDissection
40414	CalotTriangleDissection
40415	CalotTriangleDissection
40416	CalotTriangleDissection
40417	CalotTriangleDissection
40418	CalotTriangleDissection
40419	CalotTriangleDissection
40420	CalotTriangleDissection
40421	CalotTriangleDissection
40422	CalotTriangleDissection
40423	CalotTriangleDissection
40424	CalotTriangleDissection
40425	CalotTriangleDissection
40426	CalotTriangleDissection
40427	CalotTriangleDissection
40428	CalotTriangleDissection
40429	CalotTriangleDissection
40430	CalotTriangleDissection
40431	CalotTriangleDissection
40432	CalotTriangleDissection
40433	CalotTriangleDissection
40434	CalotTriangleDissection
40435	CalotTriangleDissection
40436	CalotTriangleDissection
40437	CalotTriangleDissection
40438	CalotTriangleDissection
40439	CalotTriangleDissection
